time,place,status,tsunami,significance,data_type,magnitudo,state,longitude,latitude,depth,date
631710125660,"22 km NNE of Four Mile Road, Alaska",reviewed,0,369,earthquake,4.9, Alaska,-148.868,64.778,20.0,1990-01-07 11:02:05.660000+00:00
631710484280,"8 km ESE of Minto, Alaska",reviewed,0,89,earthquake,2.4, Alaska,-149.207,65.1105,7.0,1990-01-07 11:08:04.280000+00:00
631711062520,"12 km SE of Minto, Alaska",reviewed,0,68,earthquake,2.1, Alaska,-149.144,65.0818,16.8,1990-01-07 11:17:42.520000+00:00
631711291620,"5km E of Palmdale, CA",reviewed,0,62,earthquake,2.01,California,-118.043,34.574,9.273,1990-01-07 11:21:31.620000+00:00
631711304340,"17 km SE of Minto, Alaska",reviewed,0,39,earthquake,1.6, Alaska,-149.0772,65.0485,16.3,1990-01-07 11:21:44.340000+00:00
631711777100,"16 km SE of Minto, Alaska",reviewed,0,39,earthquake,1.6, Alaska,-149.0997,65.052,2.6,1990-01-07 11:29:37.100000+00:00
631712742480,"33 km NNE of Four Mile Road, Alaska",reviewed,0,222,earthquake,3.8, Alaska,-148.916,64.891,10.0,1990-01-07 11:45:42.480000+00:00
631713045530,"6 km ENE of Mammoth Lakes, California",reviewed,0,17,earthquake,1.05, California,-118.9041667,37.673,-0.522,1990-01-07 11:50:45.530000+00:00
631713119810,"4 km E of Mammoth Lakes, California",reviewed,0,16,earthquake,1.01, California,-118.9186667,37.641,5.574,1990-01-07 11:51:59.810000+00:00
631713160900,"10 km W of Cobb, California",reviewed,0,12,earthquake,0.9, California,-122.8401667,38.8285,0.362,1990-01-07 11:52:40.900000+00:00
631713575920,"33 km SE of Minto, Alaska",reviewed,0,19,earthquake,1.1, Alaska,-148.893,64.9208,24.4,1990-01-07 11:59:35.920000+00:00
631714620650,"13 km W of Aspen Springs, California",reviewed,0,9,earthquake,0.78, California,-118.863,37.5521667,8.41,1990-01-07 12:17:00.650000+00:00
631714628170,"18 km N of Sterling, Alaska",reviewed,0,15,earthquake,1.0, Alaska,-150.7338,60.7012,17.2,1990-01-07 12:17:08.170000+00:00
631714792060,"19 km SE of Minto, Alaska",reviewed,0,56,earthquake,1.9, Alaska,-149.0452,65.0323,20.2,1990-01-07 12:19:52.060000+00:00
631715154520,Northern California,reviewed,0,20,earthquake,1.13,Northern California,-121.861,37.0816667,5.311,1990-01-07 12:25:54.520000+00:00
631715522440,"3 km WNW of Lexington Hills, California",reviewed,0,11,earthquake,0.84, California,-122.0095,37.182,11.541,1990-01-07 12:32:02.440000+00:00
631717289430,"24 km SE of Minto, Alaska",reviewed,0,30,earthquake,1.4, Alaska,-149.0148,64.987,18.1,1990-01-07 13:01:29.430000+00:00
631717427280,northern Alaska,reviewed,0,26,earthquake,1.3,northern Alaska,-149.014,65.0008,20.3,1990-01-07 13:03:47.280000+00:00
631717526930,"24 km SE of Rampart, Alaska",reviewed,0,50,earthquake,1.8, Alaska,-149.8707,65.3207,11.7,1990-01-07 13:05:26.930000+00:00
631717624130,"7 km W of Cobb, California",reviewed,0,52,earthquake,1.83, California,-122.8105,38.8295,0.25,1990-01-07 13:07:04.130000+00:00
631717679760,"7 km W of Cobb, California",reviewed,0,5,earthquake,0.58, California,-122.8115,38.8335,0.233,1990-01-07 13:07:59.760000+00:00
631718763910,"35 km SSE of Denali National Park, Alaska",reviewed,0,30,earthquake,1.4, Alaska,-151.3515,63.2662,15.2,1990-01-07 13:26:03.910000+00:00
631718832650,"20km E of Julian, CA",reviewed,0,11,earthquake,0.84,California,-116.389,33.049,10.922,1990-01-07 13:27:12.650000+00:00
631718927470,"74 km ENE of Mutsu, Japan",reviewed,0,449,earthquake,5.4, Japan,142.053,41.518,70.1,1990-01-07 13:28:47.470000+00:00
631719602940,"15 km S of Fern Forest, Hawaii",reviewed,0,68,earthquake,2.1, Hawaii,-155.1331667,19.3251667,6.899,1990-01-07 13:40:02.940000+00:00
631719763480,"21 km SE of Minto, Alaska",reviewed,0,30,earthquake,1.4, Alaska,-149.0358,65.0102,17.9,1990-01-07 13:42:43.480000+00:00
631720240760,"31km N of Yucca Valley, CA",reviewed,0,64,earthquake,2.04,California,-116.463,34.395,2.493,1990-01-07 13:50:40.760000+00:00
631721121960,"149 km SE of Lata, Solomon Islands",reviewed,0,400,earthquake,5.1, Solomon Islands,166.564,-11.848,163.8,1990-01-07 14:05:21.960000+00:00
631721372460,"34 km NNE of Four Mile Road, Alaska",reviewed,0,26,earthquake,1.3, Alaska,-148.7763,64.8783,29.0,1990-01-07 14:09:32.460000+00:00
631721584920,"21 km SE of Minto, Alaska",reviewed,0,22,earthquake,1.2, Alaska,-149.0238,65.0132,16.4,1990-01-07 14:13:04.920000+00:00
631721884370,"7 km N of P?hala, Hawaii",reviewed,0,38,earthquake,1.58, Hawaii,-155.4785,19.267,8.086,1990-01-07 14:18:04.370000+00:00
631722373130,"7km NW of Grapevine, CA",reviewed,0,47,earthquake,1.74,California,-118.975,34.993,10.556,1990-01-07 14:26:13.130000+00:00
631722419670,"21 km SE of Minto, Alaska",reviewed,0,19,earthquake,1.1, Alaska,-149.0372,65.0157,17.3,1990-01-07 14:26:59.670000+00:00
631722618930,"15km WNW of Searles Valley, CA",reviewed,0,82,earthquake,2.31,California,-117.562,35.804,5.772,1990-01-07 14:30:18.930000+00:00
631723273490,"3 km SSW of Cobb, California",reviewed,0,56,earthquake,1.9, California,-122.7425,38.7945,1.464,1990-01-07 14:41:13.490000+00:00
631723977540,"22 km ESE of Minto, Alaska",reviewed,0,26,earthquake,1.3, Alaska,-148.9333,65.0482,20.6,1990-01-07 14:52:57.540000+00:00
631724589150,"12 km N of Morgan Hill, California",reviewed,0,83,earthquake,2.32, California,-121.6288333,37.2421667,4.902,1990-01-07 15:03:09.150000+00:00
631724589200,"16 km SE of Minto, Alaska",reviewed,0,26,earthquake,1.3, Alaska,-149.088,65.047,9.1,1990-01-07 15:03:09.200000+00:00
631724882280,"19 km SE of Minto, Alaska",reviewed,0,30,earthquake,1.4, Alaska,-149.0313,65.038,13.9,1990-01-07 15:08:02.280000+00:00
631725111520,"3 km SW of Mammoth Lakes, California",reviewed,0,24,earthquake,1.24, California,-119.0005,37.6263333,0.73,1990-01-07 15:11:51.520000+00:00
631725312310,"7 km NNE of East Foothills, California",reviewed,0,15,earthquake,1.0, California,-121.7755,37.4358333,8.197,1990-01-07 15:15:12.310000+00:00
631726301080,"40 km NNW of Valdez, Alaska",reviewed,0,44,earthquake,1.7, Alaska,-146.7217,61.4455,30.3,1990-01-07 15:31:41.080000+00:00
631726531420,"10 km ESE of Mammoth Lakes, California",reviewed,0,66,earthquake,2.07, California,-118.8631667,37.6155,0.69,1990-01-07 15:35:31.420000+00:00
631726715870,"11 km ESE of Mammoth Lakes, California",reviewed,0,4,earthquake,0.52, California,-118.8556667,37.595,2.106,1990-01-07 15:38:35.870000+00:00
631726803370,"5 km SSW of Cobb, California",reviewed,0,21,earthquake,1.18, California,-122.75,38.7773333,1.631,1990-01-07 15:40:03.370000+00:00
631727341340,"40 km NNE of Petersville, Alaska",reviewed,0,44,earthquake,1.7, Alaska,-150.4873,62.8367,85.0,1990-01-07 15:49:01.340000+00:00
631727534460,"10 km ESE of Mammoth Lakes, California",reviewed,0,20,earthquake,1.13, California,-118.863,37.615,0.32,1990-01-07 15:52:14.460000+00:00
631728388350,"11 km ESE of Minto, Alaska",reviewed,0,22,earthquake,1.2, Alaska,-149.1488,65.0952,8.4,1990-01-07 16:06:28.350000+00:00
631728598880,northern Alaska,reviewed,0,22,earthquake,1.2,northern Alaska,-149.1048,65.066,-2.4,1990-01-07 16:09:58.880000+00:00
631728796700,"5 km SW of Centerville, South Carolina",reviewed,0,68,earthquake,2.1, South Carolina,-80.218,32.968,5.4,1990-01-07 16:13:16.700000+00:00
631728945620,"9 km N of Chester, California",reviewed,0,9,earthquake,0.75, California,-121.2475,40.3886667,1.239,1990-01-07 16:15:45.620000+00:00
631729129540,"7 km W of Cobb, California",reviewed,0,12,earthquake,0.89, California,-122.8095,38.8121667,3.682,1990-01-07 16:18:49.540000+00:00
631729223100,"14km NE of Ojai, CA",reviewed,0,20,earthquake,1.14,California,-119.145,34.547,2.248,1990-01-07 16:20:23.100000+00:00
631729283830,"11 km ESE of Ammi Moussa, Algeria",reviewed,0,211,earthquake,3.7, Algeria,1.227,35.817,10.0,1990-01-07 16:21:23.830000+00:00
631730595500,"11 km SW of Huron, California",reviewed,0,39,earthquake,1.6, California,-120.1845,36.123,9.999,1990-01-07 16:43:15.500000+00:00
631730599420,"59 km ESE of Hengchun, Taiwan",reviewed,0,298,earthquake,4.4, Taiwan,121.245,21.744,9.8,1990-01-07 16:43:19.420000+00:00
631730629040,"6 km NNE of Day Valley, California",reviewed,0,10,earthquake,0.8, California,-121.8251667,37.0903333,2.181,1990-01-07 16:43:49.040000+00:00
631731611600,"1 km W of Aptos Hills-Larkin Valley, California",reviewed,0,26,earthquake,1.29, California,-121.8485,36.9628333,3.635,1990-01-07 17:00:11.600000+00:00
631732521900,"9 km NNE of San Martin, California",reviewed,0,38,earthquake,1.58, California,-121.5503333,37.1575,5.321,1990-01-07 17:15:21.900000+00:00
631732684010,"11 km SE of Anchorage, Alaska",reviewed,0,89,earthquake,2.4, Alaska,-149.745,61.1505,30.9,1990-01-07 17:18:04.010000+00:00
631734073800,"8 km ESE of Minto, Alaska",reviewed,0,96,earthquake,2.5, Alaska,-149.196,65.1073,9.1,1990-01-07 17:41:13.800000+00:00
631734778460,"17 km NNE of Mesa, California",reviewed,0,8,earthquake,0.71, California,-118.4351667,37.5523333,5.869,1990-01-07 17:52:58.460000+00:00
631734778620,"12 km ENE of Cloverdale, California",reviewed,0,17,earthquake,1.06, California,-122.8768333,38.8355,-0.104,1990-01-07 17:52:58.620000+00:00
631734800000,"12 km ENE of Cloverdale, California",reviewed,0,19,earthquake,1.12, California,-122.8786667,38.8396667,0.442,1990-01-07 17:53:20+00:00
631734894730,"14 km S of Fern Forest, Hawaii",reviewed,0,34,earthquake,1.48, Hawaii,-155.1446667,19.3361667,7.159,1990-01-07 17:54:54.730000+00:00
631735278190,"4 km WNW of Cobb, California",reviewed,0,30,earthquake,1.39, California,-122.7745,38.8423333,0.954,1990-01-07 18:01:18.190000+00:00
631735335370,"12 km ENE of Cloverdale, California",reviewed,0,25,earthquake,1.28, California,-122.8768333,38.8376667,-0.094,1990-01-07 18:02:15.370000+00:00
631735503440,"8 km ESE of Minto, Alaska",reviewed,0,30,earthquake,1.4, Alaska,-149.1685,65.1298,10.2,1990-01-07 18:05:03.440000+00:00
631736491730,"3 km NNE of P?hala, Hawaii",reviewed,0,21,earthquake,1.18, Hawaii,-155.4583333,19.2335,6.476,1990-01-07 18:21:31.730000+00:00
631736616010,"14 km SSE of Waimea, Hawaii",reviewed,0,84,earthquake,2.33, Hawaii,-155.606,19.9078333,21.173,1990-01-07 18:23:36.010000+00:00
631736955950,"4 km WNW of Copperopolis, California",reviewed,0,19,quarry blast,1.1, California,-120.6913333,38.0021667,-0.499,1990-01-07 18:29:15.950000+00:00
631737122740,"8 km SE of Minto, Alaska",reviewed,0,35,earthquake,1.5, Alaska,-149.2252,65.0963,12.0,1990-01-07 18:32:02.740000+00:00
631739514560,"Island of Hawaii, Hawaii",reviewed,0,56,earthquake,1.91, Hawaii,-155.2208333,19.3163333,8.355,1990-01-07 19:11:54.560000+00:00
631741136570,"10 km ESE of Minto, Alaska",reviewed,0,30,earthquake,1.4, Alaska,-149.1377,65.1183,10.2,1990-01-07 19:38:56.570000+00:00
631741834220,"69 km WNW of Rumoi, Japan",reviewed,0,354,earthquake,4.8, Japan,140.828,44.161,25.4,1990-01-07 19:50:34.220000+00:00
631742951910,"9 km SW of Manley Hot Springs, Alaska",reviewed,0,50,earthquake,1.8, Alaska,-150.798,64.9463,16.0,1990-01-07 20:09:11.910000+00:00
631743961380,"5 km ENE of Day Valley, California",reviewed,0,23,earthquake,1.21, California,-121.805,37.0483333,6.736,1990-01-07 20:26:01.380000+00:00
631745052030,"9 km WNW of Cobb, California",reviewed,0,7,earthquake,0.69, California,-122.8238333,38.843,-0.906,1990-01-07 20:44:12.030000+00:00
631745476570,"10 km WNW of Aspen Springs, California",reviewed,0,11,earthquake,0.85, California,-118.8168333,37.5985,4.44,1990-01-07 20:51:16.570000+00:00
631745609230,Southwest Indian Ridge,reviewed,0,432,earthquake,5.3,Southwest Indian Ridge,57.447,-32.159,10.0,1990-01-07 20:53:29.230000+00:00
631746029350,"4 km W of Cobb, California",reviewed,0,22,earthquake,1.19, California,-122.773,38.8196667,1.373,1990-01-07 21:00:29.350000+00:00
631746053100,"4 km ESE of Interlaken, California",reviewed,0,57,earthquake,1.92, California,-121.6806667,36.9395,10.241,1990-01-07 21:00:53.100000+00:00
631746711810,"7km E of Kernville, CA",reviewed,0,42,earthquake,1.65,California,-118.346,35.756,2.829,1990-01-07 21:11:51.810000+00:00
631746794480,"8km E of Kernville, CA",reviewed,0,21,earthquake,1.18,California,-118.339,35.749,3.559,1990-01-07 21:13:14.480000+00:00
631746866870,"10 km WNW of Aspen Springs, California",reviewed,0,4,earthquake,0.53, California,-118.8153333,37.5963333,4.83,1990-01-07 21:14:26.870000+00:00
631747760480,"1 km SSW of Hollister, California",reviewed,0,11,earthquake,0.83, California,-121.4115,36.8385,7.262,1990-01-07 21:29:20.480000+00:00
631748333570,"5 km W of Cobb, California",reviewed,0,16,earthquake,1.01, California,-122.7818333,38.8255,0.484,1990-01-07 21:38:53.570000+00:00
631749976330,"4 km SSW of Lexington Hills, California",reviewed,0,14,earthquake,0.97, California,-121.9866667,37.1271667,5.693,1990-01-07 22:06:16.330000+00:00
631750826530,"5 km ENE of El Gastor, Spain",reviewed,0,81,earthquake,2.3, Spain,-5.26,36.867,10.0,1990-01-07 22:20:26.530000+00:00
631751378600,"11 km S of Volcano, Hawaii",reviewed,0,28,earthquake,1.36, Hawaii,-155.217,19.3388333,5.875,1990-01-07 22:29:38.600000+00:00
631754037430,"4km SSW of Idyllwild, CA",reviewed,0,84,earthquake,2.33,California,-116.739,33.703,16.27,1990-01-07 23:13:57.430000+00:00
631754279400,"5 km E of Tres Pinos, California",reviewed,0,12,earthquake,0.89, California,-121.2596667,36.7913333,7.731,1990-01-07 23:17:59.400000+00:00
631754409860,"8 km ENE of Aromas, California",reviewed,0,13,earthquake,0.92, California,-121.563,36.929,8.368,1990-01-07 23:20:09.860000+00:00
631755309150,"54 km WNW of Fang, Thailand",reviewed,0,284,earthquake,4.3, Thailand,98.752,20.142,49.5,1990-01-07 23:35:09.150000+00:00
631755528020,"9 km W of Cobb, California",reviewed,0,114,earthquake,2.72, California,-122.8315,38.8248333,-0.144,1990-01-07 23:38:48.020000+00:00
631755574900,"9 km W of Cobb, California",reviewed,0,35,earthquake,1.51, California,-122.8291667,38.8208333,0.599,1990-01-07 23:39:34.900000+00:00
631755583320,"9 km W of Cobb, California",reviewed,0,16,earthquake,1.01, California,-122.8371667,38.8221667,2.039,1990-01-07 23:39:43.320000+00:00
631755640350,"9 km W of Cobb, California",reviewed,0,39,earthquake,1.6, California,-122.8366667,38.8196667,-0.211,1990-01-07 23:40:40.350000+00:00
631755983210,"18km SE of Anza, CA",reviewed,0,15,earthquake,1.0,California,-116.53,33.44,2.567,1990-01-07 23:46:23.210000+00:00
631756450050,"27km NNE of Kernville, CA",reviewed,0,159,earthquake,3.21,California,-118.355,35.987,6.972,1990-01-07 23:54:10.050000+00:00
631756650960,"5 km WSW of Gilroy, California",reviewed,0,98,earthquake,2.52, California,-121.6256667,36.9785,3.574,1990-01-07 23:57:30.960000+00:00
631757490040,"65 km N of Petersville, Alaska",reviewed,0,271,earthquake,4.2, Alaska,-150.661,63.08,136.6,1990-01-08 00:11:30.040000+00:00
631757550340,"26km NNE of Kernville, CA",reviewed,0,110,earthquake,2.67,California,-118.356,35.986,5.002,1990-01-08 00:12:30.340000+00:00
631758553400,"5 km NW of Day Valley, California",reviewed,0,27,earthquake,1.33, California,-121.9023333,37.0718333,14.074,1990-01-08 00:29:13.400000+00:00
